artist_name,track_name,release_date,dating,violence,worldlife,nighttime,shaketheaudience,familygospel,romance,communication,obsence,music,likegirls,sadness,danceability,valence,energy,url
jameson rodgers,missing one,2018,0.000666223,0.086873237,0.000666223,0.040425198,0.096470469,0.037908021,0.000666223,0.000666223,0.170765421,0.000666223,0.073988184,0.069871494,0.576519008,0.295136026,0.689679998,https://www.youtube.com/watch?v=Aa8kZkFYXrE
jordan davis,tough to tie down,2018,0.000674764,0.000674764,0.065874894,0.032409384,0.040132212,0.000674764,0.046700952,0.000674764,0.325904584,0.000674764,0.000674764,0.121988802,0.572186722,0.525968673,0.779772902,https://www.youtube.com/watch?v=3YxzAm53m5w
pistol annies,best years of my life,2018,0.00093985,0.00093985,0.3998997,0.00093985,0.05050214,0.00093985,0.00093985,0.154981177,0.00093985,0.00093985,0.00093985,0.081245972,0.404310625,0.152926628,0.411393028,https://www.youtube.com/watch?v=7KB3PPdvz_M
kelsea ballerini,unapologetically,2018,0.000809717,0.000809717,0.026014369,0.104845431,0.06396176,0.000809717,0.000809717,0.216944086,0.000809717,0.000809717,0.029172841,0.328507887,0.514783927,0.516694147,0.816811096,https://www.youtube.com/watch?v=lLFqK3PUS7w
upchurch,spotlight,2018,0.000877193,0.390589944,0.000877193,0.000877193,0.131229518,0.04151877,0.000877193,0.000877193,0.113026886,0.000877193,0.000877193,0.000877193,0.404310625,0.373454246,0.691682063,https://www.youtube.com/watch?v=I8ayqvRtUys
adam calhoun,public enemy,2018,0.000496524,0.069421542,0.000496524,0.000496524,0.038975074,0.033279272,0.000496524,0.136877662,0.526427449,0.033250583,0.000496524,0.052220745,0.622008015,0.449711459,0.688678966,https://www.youtube.com/watch?v=A_SwcUWRO2w
lauren alaina,wings of an angel,2018,0.000634115,0.000634115,0.000634115,0.060654605,0.013916949,0.000634115,0.000634115,0.09534725,0.000634115,0.000634115,0.000634115,0.308849449,0.59168201,0.551731245,0.618606707,https://www.youtube.com/watch?v=YrSbgq7dsX0
carrie underwood,that song that we used to make love to,2018,0.025547706,0.121297016,0.000565931,0.000565931,0.0483731,0.000565931,0.036643929,0.093722544,0.000565931,0.453461928,0.000565931,0.073066683,0.576519008,0.343569662,0.768761547,https://www.youtube.com/watch?v=_LnGEtkrzf4
adam calhoun,racism,2018,0.022060557,0.085856884,0.000474158,0.000474158,0.000474158,0.019075304,0.19478027,0.111992345,0.366291942,0.000474158,0.000474158,0.02733035,0.743312033,0.25700742,0.707698579,https://www.youtube.com/watch?v=_bLgveCi8dM
adam calhoun,huck fosier,2018,0.000491884,0.03302661,0.000491884,0.000491884,0.000491884,0.010676768,0.041684614,0.071796538,0.590293643,0.075162486,0.000491884,0.000491884,0.696739955,0.429101401,0.777770837,https://www.youtube.com/watch?v=jLj9rrHULuI
upchurch,river rat,2018,0.020287151,0.335414817,0.000611995,0.000611995,0.000611995,0.055560452,0.000611995,0.000611995,0.220160192,0.000611995,0.000611995,0.000611995,0.861366836,0.441467436,0.722714063,https://www.youtube.com/watch?v=1C3iSESXhII
uncle kracker,floatin',2018,0.000773994,0.000773994,0.000773994,0.000773994,0.051687881,0.128993258,0.058535966,0.042530037,0.000773994,0.000773994,0.044895843,0.353227189,0.609011156,0.621805441,0.852848257,https://www.youtube.com/watch?v=yvEvbUsS1Nw
katie noel,diesel gang,2018,0.000626566,0.137973211,0.000626566,0.000626566,0.19313419,0.024106576,0.000626566,0.000626566,0.300878656,0.08570927,0.033675705,0.000626566,0.961009423,0.426009893,0.539525158,https://www.youtube.com/watch?v=qcGj3O2sj48
kelsea ballerini,graveyard,2018,0.010733283,0.173163622,0.00044603,0.048121901,0.02903573,0.033348924,0.00044603,0.00044603,0.00044603,0.00044603,0.060705223,0.357632885,0.520199285,0.397155812,0.748740902,https://www.youtube.com/watch?v=YYvDRTv8CCk
upchurch,we don't,2018,0.000619195,0.000619195,0.000619195,0.022251747,0.028555976,0.000619195,0.000619195,0.141095701,0.534173839,0.000619195,0.000619195,0.000619195,0.561356006,0.667147568,0.908906064,https://www.youtube.com/watch?v=OGGVoKE9CgQ
george strait,codigo,2018,0.081058602,0.000572082,0.000572082,0.000572082,0.000572082,0.148385184,0.000572082,0.07065661,0.464491288,0.072155912,0.126647163,0.000572082,0.578685151,0.847485573,0.77476774,https://www.youtube.com/watch?v=LdS6c2e9IrQ
buddy brown,just sayin',2018,0.000474158,0.042877334,0.069666444,0.000474158,0.129061119,0.000474158,0.000474158,0.000474158,0.506799713,0.000474158,0.000474158,0.000474158,0.615509585,0.670239077,0.816811096,https://www.youtube.com/watch?v=o73N9NyrmPE
morgan evans,things that we drink to,2018,0.000531632,0.000531632,0.326602191,0.044823989,0.062786627,0.01840846,0.000531632,0.000531632,0.033619386,0.028223039,0.000531632,0.079159928,0.539694574,0.267312448,0.532517932,https://www.youtube.com/watch?v=UTZVSvdnsNI
thomas rhett,cardboard heart,2018,0.00093985,0.00093985,0.042150089,0.00093985,0.07361561,0.00093985,0.00093985,0.176223497,0.00093985,0.037654311,0.075474382,0.380078008,0.673995451,0.837180544,0.786780128,https://www.youtube.com/watch?v=4T8VYnR2jcQ
kelsea ballerini,fun and games,2018,0.016075594,0.000548246,0.000548246,0.052224469,0.014311048,0.000548246,0.088397692,0.172566842,0.3291513,0.000548246,0.129508298,0.129018427,0.653417091,0.598103875,0.732724385,https://www.youtube.com/watch?v=wlzS7uvYHHM
cale dodds,what we gonna do about it,2018,0.000401768,0.000401768,0.000401768,0.185466494,0.041183267,0.057923939,0.000401768,0.000401768,0.351525918,0.008814259,0.104782886,0.000401768,0.537528431,0.712489695,0.767760515,https://www.youtube.com/watch?v=vuX80eo5FMo
carrie underwood,the bullet,2018,0.000649773,0.138545785,0.059646741,0.000649773,0.0253462,0.185531068,0.000649773,0.000649773,0.000649773,0.049324609,0.000649773,0.336901267,0.395646052,0.138499588,0.678668643,https://www.youtube.com/watch?v=KTDxkHMv8aY
upchurch,dirty hat,2018,0.000401768,0.034580674,0.000401768,0.000401768,0.000401768,0.000401768,0.015944261,0.000401768,0.551356701,0.000401768,0.000401768,0.000401768,0.847286906,0.738252267,0.726718192,https://www.youtube.com/watch?v=Q-ZAX7KiR6Y
demun jones,feeling good,2018,0.000501253,0.098196566,0.000501253,0.000501253,0.000501253,0.000501253,0.000501253,0.000501253,0.29757527,0.000501253,0.067495202,0.000501253,0.70757067,0.636232481,0.644633546,https://www.youtube.com/watch?v=eFCqnFq8sG4
riley green,that's how ya left me,2018,0.000434972,0.000434972,0.000434972,0.042848713,0.019230499,0.000434972,0.000434972,0.000434972,0.000434972,0.0859422,0.14395251,0.375655081,0.477959493,0.507419621,0.794788386,https://www.youtube.com/watch?v=2aqpTKWxbAU
eric ethridge,if you met me first,2018,0.001422475,0.414454968,0.001422475,0.001422475,0.001422475,0.001422475,0.141750615,0.151935448,0.001422475,0.001422475,0.001422475,0.001422475,0.268926676,0.227122836,0.552538578,https://www.youtube.com/watch?v=_X2Xg0O-V44
chris lane,"new phone, who's this",2018,0.000701754,0.000701754,0.000701754,0.000701754,0.0870519,0.013713684,0.000701754,0.095482727,0.333149894,0.000701754,0.208023031,0.000701754,0.596014297,0.812448475,0.844839999,https://www.youtube.com/watch?v=lsYrz-YnfDE
russell dickerson,man in the mirror,2018,0.000365497,0.035637236,0.330762512,0.000365497,0.113080063,0.000365497,0.000365497,0.15896479,0.000365497,0.072947884,0.000365497,0.057648823,0.770388823,0.320898599,0.556542707,https://www.youtube.com/watch?v=lM4-NEMd88k
colter wall,saskatchewan in 1881,2018,0.002024292,0.147351826,0.002024292,0.07406132,0.002024292,0.002024292,0.002024292,0.002024292,0.371536194,0.002024292,0.002024292,0.094264712,0.56460522,0.530090684,0.366346577,https://www.youtube.com/watch?v=-PGltdEEsfI
ashley monroe,hands on you,2018,0.000634115,0.316206235,0.000634115,0.000634115,0.000634115,0.000634116,0.000634115,0.113835592,0.000634115,0.000634115,0.000634115,0.282144481,0.570020578,0.292044518,0.415397158,https://www.youtube.com/watch?v=85fVsUylk5I
lewis brice,blessed,2018,0.000461681,0.11360236,0.384563859,0.090998215,0.000461681,0.019397713,0.000461681,0.040085161,0.236220272,0.032927325,0.000461681,0.000461681,0.580851294,0.716611707,0.882879225,https://www.youtube.com/watch?v=E1A3T6-wlTk
kacey musgraves,"oh, what a world",2018,0.000554017,0.000554017,0.446857661,0.000554017,0.011868708,0.000554017,0.000554017,0.194894052,0.000554017,0.000554017,0.000554017,0.000554017,0.477959493,0.192085738,0.536522062,https://www.youtube.com/watch?v=3tgspkNRIcc
mitchell tenpenny,bitches,2018,0.000506073,0.000506073,0.000506073,0.000506073,0.069332051,0.010643404,0.018426267,0.12892132,0.734385335,0.031712676,0.000506073,0.000506073,0.626340301,0.735160758,0.700691353,https://www.youtube.com/watch?v=ION_tTm_Eo8
brett young,catch,2018,0.000401768,0.000401768,0.000401768,0.000401768,0.063722619,0.01565131,0.000401768,0.000401768,0.416760505,0.000401768,0.055961264,0.263336759,0.546193003,0.598103875,0.76575845,https://www.youtube.com/watch?v=SBqPLI0Oskc
jason aldean,rearview town,2018,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.425558282,0.001031992,0.001031992,0.17615369,0.50287014,0.323990107,0.850846193,https://www.youtube.com/watch?v=WEUUvntknTI
keith urban,parallel line,2018,0.165080287,0.035359142,0.000604961,0.382745038,0.000604961,0.107562849,0.000604961,0.000604961,0.000604961,0.000604961,0.000604961,0.274247367,0.605761941,0.47135202,0.477461158,https://www.youtube.com/watch?v=idD1C2-ISlo
kelsea ballerini,legends,2018,0.070455275,0.120950846,0.383171838,0.000641849,0.062462637,0.000641849,0.058375661,0.000641849,0.000641849,0.000641849,0.000641849,0.000641849,0.558106791,0.223000824,0.727719224,https://www.youtube.com/watch?v=nGa2-kOW810
brett young,chapters,2018,0.000531632,0.000531632,0.326440316,0.061436167,0.017919176,0.017616963,0.115239052,0.210854744,0.16332291,0.049681053,0.000531632,0.000531632,0.57110365,0.638293487,0.613601546,https://www.youtube.com/watch?v=AKJYNlylDJU
sam hunt,downtown's dead,2018,0.000634115,0.349137884,0.030565137,0.12595547,0.000634115,0.000634115,0.000634115,0.000634115,0.041394871,0.019331945,0.130316228,0.000634115,0.609011156,0.379637263,0.696687224,https://www.youtube.com/watch?v=EBGsSRpl-W8
dierks bentley,"woman, amen",2018,0.000809717,0.084546623,0.352697542,0.065448531,0.000809717,0.130902906,0.120831253,0.063513665,0.000809717,0.000809717,0.000809717,0.093091113,0.457381133,0.37860676,0.804798708,https://www.youtube.com/watch?v=mXOTJ-tluUU
scotty mccreery,this is it,2018,0.016829524,0.000773994,0.329900192,0.085045962,0.016149199,0.000773994,0.106074181,0.146592704,0.060942561,0.000773994,0.150265413,0.000773994,0.536445359,0.596042869,0.511496255,https://www.youtube.com/watch?v=4JSd4KfG1vo
dierks bentley,living,2018,0.011061093,0.019189748,0.506382142,0.000506073,0.015056651,0.05755883,0.000506073,0.000506073,0.000506073,0.023465874,0.108478236,0.099133397,0.493122495,0.433223413,0.813807999,https://www.youtube.com/watch?v=Iv8Fu7GIutg
cole swindell,break up in the end,2018,0.001283697,0.001283697,0.001283697,0.028973738,0.001283697,0.021914538,0.001283697,0.238051576,0.001283697,0.09384203,0.128929626,0.381150283,0.482291779,0.240519373,0.37235277,https://www.youtube.com/watch?v=NhTulKznx_Y
brett young,here tonight,2018,0.088473348,0.000526316,0.019324374,0.396578551,0.022127676,0.014455153,0.156185864,0.000526316,0.000526316,0.000526316,0.000526316,0.038703001,0.493122495,0.437345425,0.776769805,https://www.youtube.com/watch?v=-pQ2wJ13QGw
brett young,change your name,2018,0.000692521,0.000692521,0.30370358,0.000692521,0.000692521,0.012167795,0.037136029,0.104202389,0.000692521,0.000692521,0.000692521,0.086627135,0.561356006,0.383759275,0.581568513,https://www.youtube.com/watch?v=4dwRcup5t5M
kenny chesney,song for the saints,2018,0.001119821,0.419758464,0.001119821,0.001119821,0.001119821,0.024899145,0.001119821,0.001119821,0.001119821,0.186479519,0.001119821,0.079672982,0.822376259,0.344600165,0.296274318,https://www.youtube.com/watch?v=GZp0ZIBOplE
eric church,the snake,2018,0.001119821,0.322080955,0.113225907,0.001119821,0.001119821,0.001119821,0.02749968,0.332695977,0.090045719,0.001119821,0.001119821,0.001119821,0.411892126,0.381698269,0.335314576,https://www.youtube.com/watch?v=4VeRO2eE1iU
eric church,solid,2018,0.000809717,0.000809717,0.126534674,0.000809717,0.022951553,0.063083781,0.000809717,0.000809717,0.312153031,0.101148066,0.074450225,0.000809717,0.636087945,0.172506183,0.368348641,https://www.youtube.com/watch?v=EGSD5jwogjA
upchurch,cornbread,2018,0.011032047,0.124619931,0.000482859,0.000482859,0.047771113,0.000482859,0.000482859,0.037489915,0.362646428,0.068250527,0.000482859,0.000482859,0.641503303,0.703215169,0.793787354,https://www.youtube.com/watch?v=dm5W1YlL2L4
jason aldean,gettin' warmed up,2018,0.000496524,0.000496524,0.000496524,0.019013204,0.107126005,0.000496524,0.110652874,0.000496524,0.416235451,0.000496524,0.000496524,0.000496524,0.626340301,0.630049464,0.94694529,https://www.youtube.com/watch?v=OV4lBgq3l-w
eric church,higher wire,2018,0.198280325,0.061003021,0.001253133,0.001253133,0.026180781,0.001253133,0.033709955,0.001253133,0.302827536,0.001253133,0.001253133,0.001253133,0.546193003,0.312654575,0.439421932,https://www.youtube.com/watch?v=ptcWRy2wCaY
cole swindell,somebody's been drinkin',2018,0.118143055,0.000809717,0.000809717,0.044160616,0.044680749,0.000809717,0.000809717,0.000809717,0.307736961,0.000809717,0.083287102,0.058786313,0.454131918,0.25700742,0.775768773,https://www.youtube.com/watch?v=11hu4tQoh_Y
filmore,heart's having a hard time,2018,0.000521105,0.000521105,0.000521105,0.196157004,0.032387657,0.016167062,0.06164885,0.300610052,0.000521105,0.000521105,0.000521105,0.331543923,0.468211849,0.27143446,0.630619094,https://www.youtube.com/watch?v=DluhXOX4yL4
morgan wallen,if i ever get you back,2018,0.090745415,0.00075188,0.303201172,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.047336052,0.022476151,0.381399403,0.062309212,0.660998592,0.967023908,0.878875096,https://www.youtube.com/watch?v=lUIdUJscmPU
dan + shay,million reasons,2018,0.065070528,0.000474158,0.586761666,0.000474158,0.017223696,0.047305631,0.000474158,0.000474158,0.000474158,0.000474158,0.000474158,0.074897667,0.577602079,0.199299258,0.542528255,https://www.youtube.com/watch?v=29onFb562ZE
seckond chaynce,my world,2018,0.028199049,0.078606733,0.312209452,0.001119821,0.001119821,0.0454344,0.078731345,0.001119821,0.032566049,0.001119821,0.191752913,0.13741889,0.699989169,0.294105523,0.716707869,https://www.youtube.com/watch?v=6Hh_L8tAJ6w
upchurch,dukes of hazzard,2018,0.066488069,0.12002944,0.000797448,0.000797448,0.017048599,0.000797448,0.000797448,0.000797448,0.34527082,0.13259664,0.000797448,0.000797448,0.756308892,0.112737016,0.645634578,https://www.youtube.com/watch?v=34cMZCh8S8Y
upchurch,dirty south,2018,0.00075188,0.438968328,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.56460522,0.343569662,0.459442577,https://www.youtube.com/watch?v=lol1ma_62Ro
levi hummon,change my life,2018,0.000542594,0.000542594,0.331955701,0.000542594,0.074944541,0.000542594,0.101467112,0.000542594,0.041592701,0.000542594,0.126172028,0.000542594,0.719484458,0.841302556,0.729721289,https://www.youtube.com/watch?v=yRGiCFrnGQs
brothers osborne,shoot me straight,2018,0.029687373,0.366796499,0.00074129,0.10339738,0.047169861,0.042497252,0.00074129,0.00074129,0.00074129,0.00074129,0.07500869,0.020962509,0.622008015,0.607378401,0.784778063,https://www.youtube.com/watch?v=QV-eTFXazKc
brandon lay,yada yada yada,2018,0.10162561,0.000626566,0.000626566,0.000626566,0.078324893,0.073348946,0.000626566,0.000626566,0.404102418,0.028472642,0.000626566,0.000626566,0.663164735,0.630049464,0.705696514,https://www.youtube.com/watch?v=kaRrVtZSwvU
brandon ratcliff,rules of breaking up,2018,0.000474158,0.058233508,0.131294599,0.000474158,0.000474158,0.000474158,0.15503222,0.144303631,0.000474158,0.047124993,0.000474158,0.353500184,0.632838731,0.775350371,0.758751224,https://www.youtube.com/watch?v=Zj8sCwCoT64
kenny chesney,ends of the earth,2018,0.018324069,0.000835422,0.346007423,0.055991467,0.000835422,0.052305266,0.000835422,0.091054622,0.000835422,0.000835422,0.020173542,0.000835422,0.622008015,0.367271228,0.445428125,https://www.youtube.com/watch?v=Nf_qO8BTz1Y
eric church,hippie radio,2018,0.060343575,0.03780965,0.000701754,0.036289452,0.000701754,0.037172278,0.000701754,0.000701754,0.030795798,0.300808395,0.039003985,0.062602974,0.605761941,0.64653751,0.427409545,https://www.youtube.com/watch?v=SKJAfaf-NQ8
dan + shay,stupid love,2018,0.025405615,0.023502918,0.000785546,0.000785546,0.072570036,0.12857046,0.000785546,0.165098671,0.319258082,0.000785546,0.052763542,0.000785546,0.679410809,0.730008244,0.545531352,https://www.youtube.com/watch?v=2AxLSAqImp4
locash,feels like a party,2019,0.000395726,0.000395726,0.000395726,0.037818183,0.009343314,0.000395726,0.000395726,0.000395726,0.417930074,0.03166422,0.112300363,0.000395726,0.532113073,0.75370981,0.879876128,https://www.youtube.com/watch?v=m0PrdOvnJXM
george strait,some nights,2019,0.000956938,0.000956938,0.336963365,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.040871377,0.000956938,0.095879063,0.524531572,0.31780709,0.632621159,https://www.youtube.com/watch?v=5Hm2XAMcP3Y
aaron watson,trying like the devil,2019,0.000598086,0.356029085,0.000598086,0.000598086,0.000598086,0.037512258,0.000598086,0.118840142,0.000598086,0.016143918,0.076788561,0.192146342,0.51695007,0.618713932,0.79679045,https://www.youtube.com/watch?v=2W4LnFEz7Fg
granger smith,damn strait,2019,0.000692521,0.000692521,0.000692521,0.301387069,0.000692521,0.000692521,0.000692521,0.000692521,0.457931286,0.120357967,0.000692521,0.019331384,0.51695007,0.538334707,0.848844128,https://www.youtube.com/watch?v=JmD8NmMBjnc
midland,cheatin??songs,2019,0.00074129,0.00074129,0.00074129,0.00074129,0.015049254,0.0112292,0.044695345,0.19293624,0.322113043,0.168354107,0.00074129,0.091809204,0.716235243,0.690849134,0.723715095,https://www.youtube.com/watch?v=VIPjtKVVa3U
caylee hammack,family tree,2019,0.000487329,0.000487329,0.034798607,0.02065131,0.000487329,0.100724009,0.000487329,0.000487329,0.343473152,0.062540147,0.009178751,0.000487329,0.675078523,0.531121187,0.854850322,https://www.youtube.com/watch?v=iMpm0AmoKXQ
muscadine bloodline,put me in my place,2019,0.000809717,0.000809717,0.052038811,0.074338702,0.057090498,0.000809717,0.000809717,0.15642925,0.000809717,0.000809717,0.062717777,0.418195592,0.65991552,0.395094806,0.427409545,https://www.youtube.com/watch?v=Leb4kQ8pc6I
jake owen,seÃÂ±orita,2019,0.000711238,0.000711238,0.000711238,0.089046761,0.053257113,0.000711238,0.038926706,0.146401167,0.339348946,0.000711238,0.05226612,0.000711238,0.649084805,0.886644683,0.711702708,
ray fulcher,life after your leavin',2019,0.052757809,0.000554017,0.10639544,0.061362172,0.021606648,0.074283636,0.000554017,0.000554017,0.309468417,0.000554017,0.000554017,0.137425165,0.602512726,0.722794724,0.864860644,https://www.youtube.com/watch?v=yDGiWZ8qlKE
midland,lost in the night,2019,0.103267377,0.067084706,0.000923361,0.146182737,0.000923361,0.018571309,0.351833954,0.000923361,0.000923361,0.107960954,0.000923361,0.000923361,0.585183581,0.580585326,0.769762579,https://www.youtube.com/watch?v=3HNIoPpS0rc
midland,every song?Âs a drinkin??song,2019,0.000785546,0.07024659,0.000785546,0.000785546,0.054982617,0.015212816,0.000785546,0.000785546,0.180272816,0.311291898,0.000785546,0.000785546,0.537528431,0.712489695,0.736728514,https://www.youtube.com/watch?v=YcusQlrpNN8
jelly roll,same asshole,2019,0.01026289,0.000386997,0.307550924,0.000386997,0.000386997,0.036988304,0.000386997,0.130840769,0.34343967,0.071426604,0.000386997,0.000386997,0.69349074,0.457955482,0.741733676,https://www.youtube.com/watch?v=C51LC-iWAW0
mitch rossell,ask me how i know,2019,0.000515996,0.073995898,0.000515996,0.03826925,0.000515996,0.000515996,0.060869639,0.319697389,0.000515996,0.022889433,0.052576916,0.371649664,0.505036283,0.204451772,0.580567481,https://www.youtube.com/watch?v=WuI_yiQVOf8
tucker beathard,better than me,2019,0.055404248,0.000604961,0.128634542,0.000604961,0.095402029,0.000604961,0.000604961,0.000604961,0.32274831,0.090885178,0.000604961,0.157312974,0.515866999,0.429101401,0.879876128,https://www.youtube.com/watch?v=OTvSz_5J4uA
chris stapleton,the ballad of the lonesome cowboy,2019,0.002392345,0.002392345,0.087730598,0.002392345,0.002392344,0.002392345,0.002392345,0.387183167,0.060205631,0.367610923,0.002392345,0.063776858,0.656666306,0.126133553,0.538524126,https://www.youtube.com/watch?v=diI92p_vXHs
whiskey myers,bury my bones,2019,0.000666223,0.339222423,0.000666223,0.046927867,0.05357446,0.025913262,0.000666223,0.000666223,0.000666223,0.080408373,0.000666223,0.000666223,0.520199285,0.516694147,0.65964903,https://www.youtube.com/watch?v=50qyb5a36IM
kane brown,american bad dream,2019,0.000809717,0.305687677,0.049314443,0.000809717,0.052555973,0.000809717,0.000809717,0.000809717,0.269617949,0.000809717,0.000809717,0.000809717,0.560272934,0.603256389,0.771764644,https://www.youtube.com/watch?v=9jb69Dw3tlM
christie huff,black and white,2019,0.001144165,0.425121219,0.061969184,0.108536282,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.026505529,0.001144165,0.160349027,0.604678869,0.047506183,0.421403351,https://www.youtube.com/watch?v=bDlZDQDGUHQ
jordan rager,small town talkin',2019,0.001814882,0.16186321,0.41044944,0.001814882,0.001814882,0.001814882,0.039115297,0.256353355,0.001814882,0.001814882,0.001814882,0.083890471,0.546193003,0.434253916,0.815810063,https://www.youtube.com/watch?v=TB632t3vv_o
adam doleac,solo,2019,0.001385042,0.120316994,0.001385042,0.021462603,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.305392641,0.001385042,0.087582476,0.590598939,0.748557296,0.697688256,https://www.youtube.com/watch?v=26uoYM4F-FA
tracy lawrence,just the south comin' out,2019,0.000762777,0.155219776,0.062154744,0.000762777,0.030918428,0.047224989,0.000762777,0.000762777,0.31606752,0.000762777,0.167615539,0.000762777,0.500703997,0.754740313,0.951950451,https://www.youtube.com/watch?v=Dk09OG2CaS8
tracy lawrence,chicken wire,2019,0.019164202,0.193097182,0.000892061,0.059437177,0.000892061,0.018707178,0.000892061,0.000892061,0.397214221,0.000892061,0.000892061,0.000892061,0.566771364,0.783594394,0.928926709,https://www.youtube.com/watch?v=jX2VEhAIELI
tracy lawrence,running out of people to blame,2019,0.000683527,0.000683527,0.372305688,0.000683527,0.051563041,0.034009984,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.114677195,0.727065959,0.53215169,0.788782192,https://www.youtube.com/watch?v=N9FEfE3URH4
tracy lawrence,made in america,2019,0.001052632,0.390279283,0.001052632,0.001052632,0.001052632,0.082712518,0.029072353,0.001052632,0.047729542,0.074616625,0.001052632,0.133285317,0.610094227,0.482687552,0.848844128,https://www.youtube.com/watch?v=MD_7W9cVlcU
cold creek county,drinkin',2019,0.000666223,0.000666223,0.06428862,0.066249525,0.013363213,0.000666223,0.000666223,0.000666223,0.321842396,0.000666223,0.000666223,0.000666223,0.631755659,0.768136851,0.793787354,https://www.youtube.com/watch?v=Wh9hX-jh2ao
uncle kracker,hey hey hey,2019,0.037738654,0.000835422,0.146526116,0.118019757,0.072208751,0.000835422,0.000835422,0.000835422,0.35533627,0.000835422,0.000835422,0.000835422,0.514783927,0.686727123,0.868864773,https://www.youtube.com/watch?v=Uv8h0NRBSwo
thomas rhett,don?Ât threaten me with a good time,2019,0.121208906,0.00055991,0.049506912,0.157911484,0.022964772,0.04395627,0.00055991,0.126269398,0.324779701,0.00055991,0.066049897,0.00055991,0.643669447,0.728977741,0.810804902,https://www.youtube.com/watch?v=7_-MAHTzMjE
danielle bradbery,psycho,2019,0.027393567,0.000526316,0.058431086,0.010738662,0.010753608,0.123404148,0.000526316,0.094125843,0.376330306,0.000526316,0.251227911,0.000526316,0.620924943,0.445589448,0.379359996,https://www.youtube.com/watch?v=tfwcI5uj_aI
sturgill simpson,the dead don't die,2019,0.000809717,0.12244413,0.302059515,0.000809717,0.000809717,0.000809717,0.018570244,0.000809717,0.000809717,0.000809717,0.000809717,0.112575473,0.520199285,0.636232481,0.49147561,https://www.youtube.com/watch?v=xiukuoSjDj0
blanco brown,ghett ol memories,2019,0.000974659,0.152938941,0.000974659,0.000974659,0.104776479,0.000974659,0.000974659,0.000974659,0.000974659,0.324896941,0.000974659,0.000974659,0.609011156,0.330173124,0.506491094,https://www.youtube.com/watch?v=vA_Q-7mmZLU
adam hambrick,"all you, all night, all summer",2019,0.000611995,0.000611995,0.000611995,0.102078197,0.034256412,0.000611995,0.000611995,0.000611995,0.09912094,0.340889001,0.043974091,0.000611995,0.473627207,0.644476505,0.78778116,https://www.youtube.com/watch?v=xnTrXU2YLpQ
george strait,take me away,2019,0.015902149,0.000720981,0.000720981,0.07872594,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.120475206,0.32554947,0.629589516,0.820692498,0.737729547,https://www.youtube.com/watch?v=XF-8Who5jOA
seaforth,good and gone,2019,0.011109782,0.101847241,0.000421053,0.000421053,0.01782987,0.019596745,0.000421053,0.081242553,0.104500846,0.000421053,0.02148541,0.000421053,0.690241525,0.707337181,0.680670708,https://www.youtube.com/watch?v=1qDSwAQVXU8
vince gill,a world without haggard,2019,0.000877193,0.000877193,0.396202675,0.033825384,0.000877193,0.000877193,0.000877193,0.087442592,0.000877193,0.334044316,0.000877193,0.000877193,0.462796491,0.334295136,0.441423996,https://www.youtube.com/watch?v=hiGW-TOiPG4
george strait,two more wishes,2019,0.001119821,0.001119821,0.157934479,0.085744215,0.001119821,0.001119821,0.001119821,0.001119821,0.360546477,0.001119821,0.001119821,0.277296334,0.668580093,0.863973619,0.79679045,https://www.youtube.com/watch?v=b99R_8HF7yQ
mason ramsey,puddle of love,2019,0.000565931,0.000565931,0.000565931,0.000565931,0.074878272,0.000565931,0.000565931,0.000565931,0.430053962,0.041772442,0.098911116,0.015266434,0.607928084,0.943322341,0.821816257,https://www.youtube.com/watch?v=ZxAnPjdd4E8
casey donahew,lets make a love song,2019,0.025311375,0.000554017,0.000554017,0.000554017,0.034493914,0.020887042,0.000554017,0.000554017,0.000554017,0.34383011,0.27014979,0.000554017,0.684826167,0.525968673,0.729721289,https://www.youtube.com/watch?v=Hz4viWIpozA
sam grow,i'm not him,2019,0.00122399,0.100775438,0.378995319,0.00122399,0.02539987,0.00122399,0.031738402,0.325346565,0.00122399,0.00122399,0.00122399,0.00122399,0.483374851,0.550700742,0.827822451,https://www.youtube.com/watch?v=_D8x-i8QYuk
uncle kracker,i'm not leaving,2019,0.000674764,0.205437774,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.221905511,0.302073491,0.121441296,0.037793523,0.102576475,0.447633489,0.367271228,0.827822451,https://www.youtube.com/watch?v=Yi8dsl4a-bw
uncle kracker,further down the road,2019,0.001074114,0.001074114,0.107792914,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.412333924,0.001074114,0.001074114,0.143384176,0.389147623,0.330173124,0.515500384,https://www.youtube.com/watch?v=6hqLUvn-lVg
