artist_name,track_name,release_date,dating,violence,worldlife,nighttime,shaketheaudience,familygospel,romance,communication,obsence,music,likegirls,sadness,danceability,valence,energy,url
novelists,souvenirs,2015,0.000537057,0.218699874,0.302831412,0.000537057,0.000537057,0.000537057,0.000537057,0.123193378,0.037777588,0.000537057,0.000537057,0.204764183,0.346907831,0.099340478,0.965964903,https://www.youtube.com/watch?v=9mHhFrdnT44
native construct,the spark of the archon,2015,0.001503759,0.190962149,0.397559315,0.001503759,0.001503759,0.001503759,0.001503759,0.00150376,0.001503759,0.038076952,0.001503759,0.00150376,0.300335752,0.344600165,0.773766708,https://www.youtube.com/watch?v=rfo4fFLKfdo
nujabes,luv (sic) pt4 lastorder remix,2015,0.000478469,0.322950333,0.266932257,0.113076086,0.039534633,0.000478469,0.000478469,0.000478469,0.012884998,0.000478469,0.086242276,0.027455534,0.65991552,0.715581204,0.714705805,https://www.youtube.com/watch?v=YHcXoHbb2pE
el gran combo de puerto rico,si me muero,2015,0.001052632,0.001052632,0.361165606,0.001052632,0.021339686,0.001052632,0.001052632,0.075206686,0.001052632,0.001052632,0.001052632,0.526498548,0.654500162,0.895919209,0.589576772,https://www.youtube.com/watch?v=Sv0PoFCuJzw
villain park,brain cells,2015,0.001949318,0.001949318,0.092985709,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.833858854,0.001949318,0.001949318,0.001949318,0.568937507,0.620774938,0.585572643,https://www.youtube.com/watch?v=DsCzHtPo060
degiheugi,kolkata,2015,0.000923361,0.000923361,0.06648502,0.000923361,0.000923361,0.000923361,0.000923361,0.08148869,0.191452503,0.000923361,0.000923361,0.473673535,0.767139608,0.815539984,0.769762579,https://www.youtube.com/watch?v=QgbNr9nB84I
leprous,rewind,2015,0.001119821,0.094134091,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.08207907,0.001119821,0.001119821,0.001119821,0.363775536,0.206108524,0.163231657,0.903900903,https://www.youtube.com/watch?v=OoA8yuO5CD4
tesseract,phoenix,2015,0.001644737,0.244572768,0.534817804,0.098655954,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.423805914,0.147774114,0.83182658,https://www.youtube.com/watch?v=sALofxfxTJE
the dear hunter,if all goes well,2015,0.000649773,0.281682967,0.104132926,0.000649773,0.027791671,0.000649773,0.000649773,0.05992108,0.056464383,0.000649773,0.031770704,0.372663999,0.492039424,0.255976917,0.750742966,https://www.youtube.com/watch?v=1d80GDuy1OI
abul mogard,bound universe,2015,0.00093985,0.345821049,0.00093985,0.052654479,0.00093985,0.020402578,0.00093985,0.140599604,0.00093985,0.067104729,0.030905672,0.00093985,0.144373443,0,0.122094704,https://www.youtube.com/watch?v=IUcc_uRk3vc
buena vista social club,mamÃÂ­ me gustÃÂ³ (feat. ibrahim ferrer),2015,0.00122399,0.164437057,0.150761942,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.076468673,0.566419265,0.435719701,0.762984336,0.850846193,
goldfish,heart shaped box (radio edit) [feat. julia church],2015,0.048423382,0.271101538,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.079729914,0.331344839,0.673995451,0.457955482,0.771764644,https://www.youtube.com/watch?v=8ZEEKyrb6Nw
the rosenberg trio,manha de carnaval,2015,0.001031992,0.129119304,0.072669703,0.098771613,0.001031992,0.109205455,0.001031992,0.001031992,0.328437625,0.001031992,0.024257103,0.118397927,0.635004874,0.510511129,0.432414706,https://www.youtube.com/watch?v=qkWyNibi61s
kamasi washington,leroy and lanisha,2015,0.013157895,0.763157894,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.411892126,0.466199505,0.722714063,https://www.youtube.com/watch?v=nIRAXOB68vE
between the buried and me,the ectopic stroll,2015,0.001052632,0.284144458,0.409622336,0.117216618,0.001052632,0.034120499,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.095615541,0.261345175,0.388911789,0.951950451,https://www.youtube.com/watch?v=c7Ri4PuRjLk
emancipator,1993,2015,0.001283697,0.391873074,0.001283697,0.001283697,0.031550564,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.041887288,0.001283697,0.276508177,0.398186315,0.747739869,https://www.youtube.com/watch?v=X7dvl_V3Iqs
melody gardot,once i was loved,2015,0.00228833,0.00228833,0.537518154,0.00228833,0.00228833,0.00228833,0.253378918,0.00228833,0.00228833,0.00228833,0.045835482,0.00228833,0.158453374,0.104492993,0.050821207,https://www.youtube.com/watch?v=Rw7QqhGRk9Y
hiatus kaiyote,building a ladder,2015,0.001144165,0.467473782,0.103254335,0.001144165,0.001144165,0.001144165,0.10985274,0.001144165,0.001144165,0.001144165,0.001144165,0.193423319,0.412975198,0.272464963,0.255231995,https://www.youtube.com/watch?v=GnxlHVdrmVE
caravan palace,human leather shoes for crocodile dandies,2015,0.004385965,0.004385965,0.004385965,0.921052631,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.719484458,0.475474031,0.684674837,https://www.youtube.com/watch?v=dIOEDC_maAY
diana krall,if you could read my mind,2015,0.000711238,0.305544461,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.325535342,0.061845052,0.000711238,0.052013916,0.021703907,0.558106791,0.345630668,0.201176253,https://www.youtube.com/watch?v=dlThzINxRC0
caligula's horse,marigold,2015,0.000657895,0.442874247,0.206519089,0.000657895,0.000657895,0.000657895,0.06819808,0.000657895,0.000657895,0.000657895,0.032665111,0.149908752,0.236434528,0.067497939,0.928926709,https://www.youtube.com/watch?v=OrYcpDLWYd0
the main ingredient,summer breeze,2015,0.000692521,0.000692521,0.000692521,0.154134724,0.000692521,0.05436545,0.034071508,0.000692521,0.000692521,0.360580273,0.203305663,0.000692521,0.376150764,0.69291014,0.693684127,https://www.youtube.com/watch?v=UqYRIOjy8MM
buena vista social club,bodas de oro (feat. rubÃÂ©n gonzÃÂ¡lez & jesÃÂºs ramos),2015,0.001196172,0.001196172,0.088043147,0.466417267,0.001196172,0.027791674,0.001196172,0.186263991,0.038284728,0.001196172,0.059863592,0.001196172,0.635004874,0.838211047,0.496480771,
stacey kent,in the wee small hours of the morning,2015,0.002770083,0.002770083,0.54587861,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.249129867,0.444384274,0.129225062,0.044014187,https://www.youtube.com/watch?v=v4zcr8Ah3Bo
flofilz,bassment jazz,2015,0.000762777,0.130275416,0.000762777,0.020661721,0.000762777,0.020425144,0.000762777,0.082359886,0.598267358,0.091438989,0.000762777,0.000762777,0.712986028,0.562036274,0.682672772,https://www.youtube.com/watch?v=urCEpZxBdHU
caravan palace,midnight,2015,0.001814882,0.001814882,0.001814882,0.001814882,0.036304418,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.097585672,0.001814882,0.562439077,0.415704864,0.83182658,https://www.youtube.com/watch?v=8b-ecNhMIyw
kamasi washington,clair de lune,2015,0.007518797,0.864661653,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.314415683,0.195177246,0.357337286,https://www.youtube.com/watch?v=S8rzewm2hhE
pink martini,dream a little dream,2015,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.134723766,0.470832616,0.000720981,0.000720981,0.078740015,0.000720981,0.000720981,0.586266652,0.135408079,0.164138059,https://www.youtube.com/watch?v=u1s8vfihMbA
caravan palace,comics,2015,0.00228833,0.215500682,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.418938386,0.00228833,0.057671081,0.00228833,0.531030001,0.556883759,0.835830709,https://www.youtube.com/watch?v=w6Qn_JB9I_8
dramadigs,schehmetmoll,2015,0.000877193,0.371505812,0.000877193,0.110592603,0.088377629,0.000877193,0.023287461,0.062734418,0.000877193,0.083034681,0.000877193,0.043858793,0.91118813,0.689818631,0.253229931,https://www.youtube.com/watch?v=0Qko005t-Sg
caravan palace,aftermath,2015,0.013157895,0.513157893,0.013157895,0.013157895,0.263157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.597097368,0.375515251,0.631620127,https://www.youtube.com/watch?v=imCd-m32oAs
caravan palace,wonderland,2015,0.000923361,0.051189833,0.09936152,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.342068915,0.000923361,0.036779954,0.109448504,0.769305751,0.489901072,0.79679045,https://www.youtube.com/watch?v=vCXsRoyFRQE
hiatus kaiyote,fingerprints,2015,0.001503759,0.00150376,0.001503759,0.001503759,0.001503759,0.001503759,0.071574828,0.001503759,0.001503759,0.039807744,0.045523665,0.320423765,0.583017437,0.31059357,0.237213414,https://www.youtube.com/watch?v=YUmSu_54478
kamasi washington,cherokee,2015,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.343305795,0.004385965,0.004385965,0.004385966,0.004385965,0.405847432,0.623091086,0.607378401,0.622610836,https://www.youtube.com/watch?v=3DM9fGXHhlk
hiatus kaiyote,shaolin monk motherfunk,2015,0.000822368,0.542479262,0.000822368,0.115044213,0.000822368,0.000822369,0.000822368,0.000822368,0.208489325,0.066056888,0.000822368,0.000822368,0.382649193,0.566158285,0.463446706,https://www.youtube.com/watch?v=fKSQT6E6Qgc
caravan palace,tattoos,2015,0.000993049,0.309080923,0.000993049,0.000993049,0.000993049,0.000993049,0.246366111,0.000993049,0.000993049,0.000993049,0.387418287,0.000993049,0.82995776,0.650659522,0.951950451,https://www.youtube.com/watch?v=qQ-Pyx4joKM
caravan palace,lay down,2015,0.000720981,0.466046101,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.092028511,0.000720981,0.000720981,0.760641178,0.691879637,0.855851354,https://www.youtube.com/watch?v=5QyBGvZ0pHM
hiatus kaiyote,the lung,2015,0.001052632,0.78493978,0.001052632,0.041467613,0.001052632,0.001052632,0.022564834,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.715152172,0.286892003,0.406387867,https://www.youtube.com/watch?v=WRHRmfY1g00
badbadnotgood,ray gun,2015,0.00122399,0.391275355,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.212820317,0.00122399,0.00122399,0.00122399,0.554857576,0.267312448,0.758751224,https://www.youtube.com/watch?v=6YW_RqTuZMw
native construct,come hell or high water,2015,0.001031992,0.363995244,0.295494847,0.029411571,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.202855212,0.558106791,0.550700742,0.677667611,https://www.youtube.com/watch?v=i8aOfLaFhY8
flofilz,a lil bit of,2015,0.000657895,0.521762561,0.102988778,0.041922989,0.04153956,0.000657895,0.000657895,0.068753305,0.141131266,0.000657895,0.000657895,0.074006803,0.736813603,0.586768343,0.414396125,https://www.youtube.com/watch?v=reidRiK2o5E
hiatus kaiyote,atari,2015,0.001503759,0.230993364,0.001503759,0.743442725,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.284089678,0.397155812,0.542528255,https://www.youtube.com/watch?v=JFbhqeQ8IP8
moonchild,all the joy,2015,0.001096491,0.001096491,0.001096491,0.25884334,0.001096491,0.020331991,0.001096491,0.001096491,0.001096491,0.226875455,0.039063459,0.312104842,0.418390556,0.220939819,0.212187608,https://www.youtube.com/watch?v=4D1Xs4ZvzkA
badbadnotgood,mono,2015,0.01754386,0.373032689,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.328721695,0.01754386,0.01754386,0.01754386,0.01754386,0.215856168,0.475474031,0.252228898,https://www.youtube.com/watch?v=A7tIGVVFmGs
moonchild,don't wake me,2015,0.183482221,0.000848896,0.332648729,0.000848897,0.000848896,0.000848896,0.046446034,0.148675293,0.000848896,0.043068898,0.000848897,0.212651659,0.611177299,0.721764221,0.361341415,https://www.youtube.com/watch?v=KPrq_AUUhOY
sly5thave,bitch don?Ât kill my vibe,2015,0.001253133,0.326896228,0.221343973,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.123283971,0.1302549,0.444384274,0.22506183,0.16013393,
hidden spheres,waiting,2015,0.007518797,0.007518798,0.007518797,0.007518797,0.007518797,0.007518797,0.436090224,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.797465612,0.398186315,0.467450835,https://www.youtube.com/watch?v=3Y4KnPV5iBY
pete josef,colour,2015,0.001012146,0.001012146,0.365750029,0.192904462,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.026856776,0.033269368,0.176408452,0.738979747,0.549670239,0.487471481,https://www.youtube.com/watch?v=xoQIW1tQJQg
nujabes,luv (sic.) pt3 (feat. shing02),2015,0.000641849,0.326074999,0.148642543,0.000641849,0.000641849,0.000641849,0.000641849,0.089206664,0.000641849,0.329746336,0.000641849,0.073667557,0.893858984,0.968054411,0.61960774,https://www.youtube.com/watch?v=Fwv2gnCFDOc
tesseract,dystopia,2015,0.000797448,0.195883017,0.135698183,0.000797448,0.000797448,0.039565605,0.045319774,0.067894244,0.000797448,0.000797448,0.000797448,0.349644237,0.409725983,0.079760923,0.62861703,https://www.youtube.com/watch?v=lR5amOOvpwQ
hiatus kaiyote,swamp thing,2015,0.112527557,0.444711463,0.001754386,0.001754386,0.001754386,0.001754386,0.137898533,0.001754386,0.001754386,0.001754386,0.10131307,0.001754386,0.483374851,0.561005771,0.585572643,https://www.youtube.com/watch?v=wM9yqvkifDs
smokey joe & the kid,jailhouse blues,2015,0.000537057,0.445430238,0.000537057,0.000537057,0.000537057,0.014597439,0.011864973,0.121602895,0.150799146,0.000537057,0.000537057,0.026018212,0.462796491,0.41776587,0.822817289,https://www.youtube.com/watch?v=yQCuxYyNORY
tesseract,survival,2015,0.00093985,0.059586096,0.376042792,0.00093985,0.00093985,0.01927686,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.117284671,0.507202426,0.3569662,0.883880257,https://www.youtube.com/watch?v=4GWkCFBeN_0
badbadnotgood,tone's rap,2015,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.038141247,0.001754386,0.001754386,0.721977136,0.001754386,0.001754386,0.001754386,0.773638037,0.419826876,0.400381674,https://www.youtube.com/watch?v=uTHxhkAIjf4
hiatus kaiyote,choose your weapon,2015,0.005847953,0.005847953,0.53776588,0.005847953,0.005847953,0.005847953,0.005847953,0.282721068,0.005847953,0.005847954,0.005847953,0.005847953,0.560272934,0.048845837,0.289267092,https://www.youtube.com/watch?v=25aGMj4C9bI
car bomb,lights out,2016,0.002105263,0.412247317,0.198944896,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.182497821,0.002105263,0.002105263,0.240766815,0.162201154,0.951950451,https://www.youtube.com/watch?v=DqiVp0Nx5I4
the dear hunter,the march,2016,0.068294515,0.428710904,0.095112147,0.056128861,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.17320512,0.37398462,0.235366859,0.759752257,https://www.youtube.com/watch?v=oafB5Z5vtco
mndsgn,use ya mnd (twentyfourseven),2016,0.002024291,0.002024292,0.002024292,0.45527174,0.002024292,0.002024291,0.002024291,0.002024292,0.002024292,0.002024291,0.002024291,0.083463512,0.362070833,0.707337181,0.645634578,https://www.youtube.com/watch?v=UXUklFj-7yk
klischÃÂ©e,swing it like roger,2016,0.040062521,0.443606547,0.038164382,0.183842435,0.011049107,0.000531632,0.029289466,0.12246656,0.000531632,0.000531632,0.000531632,0.000531632,0.763890393,0.540395713,0.700691353,
devin townsend project,truth,2016,0.003508772,0.003508773,0.329972414,0.003508772,0.070175439,0.003508772,0.003508772,0.003508772,0.276624014,0.093060629,0.003508772,0.003508772,0.342575544,0.186933223,0.919917419,https://www.youtube.com/watch?v=4ZF-dkN3K7k
car bomb,gratitude,2016,0.001283697,0.318205735,0.234183519,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.213908767,0.095635221,0.316776587,0.94694529,https://www.youtube.com/watch?v=ncs-Z9eWbYk
bonobo,break apart,2016,0.001144165,0.184816031,0.001144165,0.001144165,0.060406933,0.186376272,0.001144165,0.093257048,0.001144165,0.063436933,0.001144165,0.374149714,0.635004874,0.063066777,0.458441545,https://www.youtube.com/watch?v=vhhkk69CxXc
brian simpson,one and only,2016,0.000701754,0.047473233,0.000701754,0.000701754,0.065562359,0.012673142,0.000701754,0.07838224,0.303412144,0.095196343,0.195777105,0.133782832,0.744395105,0.816570486,0.664654191,https://www.youtube.com/watch?v=irmFVsMD0E0
gramatik,native son prequel ft. leo napier (jenaux remix),2016,0.016373677,0.097878244,0.346164255,0.000692521,0.000692521,0.000692521,0.000692521,0.000692521,0.042556894,0.054009555,0.05838906,0.000692521,0.673995451,0.501236603,0.953952516,https://www.youtube.com/watch?v=bE3jzMV6NOQ
the dear hunter,the revival,2016,0.000692521,0.000692521,0.14452962,0.121011187,0.000692521,0.039357547,0.000692521,0.075022366,0.000692521,0.000692521,0.02560618,0.328883434,0.512617784,0.570280297,0.801795612,https://www.youtube.com/watch?v=nozJHtuautU
thank you scientist,blue automatic,2016,0.000785546,0.403548883,0.000785546,0.000785546,0.015995779,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.208004775,0.47579335,0.442497939,0.931929806,https://www.youtube.com/watch?v=TZ05rd29Jmc
cafe jazz deluxe,coffee houses,2016,0.000487329,0.321244462,0.000487329,0.054898807,0.000487329,0.000487329,0.000487329,0.091139082,0.000487329,0.332022958,0.090552173,0.000487329,0.703238384,0.714550701,0.062933697,https://www.youtube.com/watch?v=cOhhmMe_V1k
cafe jazz deluxe,mocha jazz delight,2016,0.002105263,0.327834353,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.481406214,0.727065959,0.533182193,0.093865594,https://www.youtube.com/watch?v=LDfkpf4HuKI
the dear hunter,cascade,2016,0.000692521,0.387262036,0.000692521,0.000692521,0.000692521,0.000692521,0.000692521,0.284946001,0.000692521,0.020420083,0.000692521,0.000692521,0.412975198,0.237427865,0.561547868,https://www.youtube.com/watch?v=JkR0ZTIHjvE
madeleine peyroux,tango till they?Âre sore,2016,0.000634115,0.04710262,0.000634115,0.000634115,0.000634115,0.000634115,0.000634115,0.049146369,0.319088848,0.000634115,0.000634115,0.000634115,0.62525723,0.3930338,0.193167995,
haken,1985,2016,0.001422475,0.615084301,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.035749198,0.001422475,0.157599847,0.50287014,0.655812036,0.930928774,https://www.youtube.com/watch?v=yW8nBlZZvxM
the dear hunter,gloria,2016,0.000604961,0.390871233,0.000604961,0.000604961,0.012805163,0.000604961,0.000604961,0.263961895,0.000604961,0.126183416,0.000604961,0.146938775,0.213690025,0.483718054,0.749741934,https://www.youtube.com/watch?v=mZPLsrOzLew
mndsgn,guess it?Âs all over,2016,0.000711238,0.562021344,0.23347056,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.132899458,0.626340301,0.748557296,0.481465287,https://www.youtube.com/watch?v=STUxj53Jm9M
car bomb,from the dust of this planet,2016,0.001547988,0.488903479,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.295284907,0.001547988,0.191043811,0.2375176,0.213726298,0.899896774,https://www.youtube.com/watch?v=bUVcnsiRQ4M
kandace springs,soul eyes,2016,0.002506266,0.306044534,0.070863917,0.075979997,0.002506266,0.002506266,0.155634539,0.356389291,0.002506266,0.002506266,0.002506266,0.002506266,0.331744828,0.119950536,0.177151479,https://www.youtube.com/watch?v=SiQAk-AGzdY
willie bobo,dig my feeling,2016,0.23143575,0.161910996,0.001879699,0.001879699,0.0018797,0.001879699,0.001879699,0.001879699,0.001879699,0.129539051,0.001879699,0.375712627,0.747644319,0.829967024,0.661651095,https://www.youtube.com/watch?v=adSvqAmX7c4
maple syrup,jakarta,2016,0.001196172,0.521860661,0.210433279,0.001196172,0.001196172,0.001196172,0.001196172,0.001196172,0.158852824,0.001196172,0.050791165,0.041315658,0.745478176,0.450741962,0.550536513,https://www.youtube.com/watch?v=DErSBIjBDS8
suff daddy,macrowave,2016,0.000526316,0.176637332,0.177979242,0.000526316,0.000526316,0.000526316,0.000526316,0.052914597,0.315583511,0.000526316,0.090211059,0.073115288,0.855951478,0.510511129,0.299277415,https://www.youtube.com/watch?v=I9Xn_3MhRgA
cantoma,just landed,2016,0.000572082,0.000572082,0.000572082,0.026754332,0.081435709,0.000572082,0.000572082,0.000572082,0.785153083,0.000572082,0.033482854,0.025518462,0.658832449,0.881492168,0.603591223,https://www.youtube.com/watch?v=0CzKLc86SHw
the dear hunter,the most cursed of hands / who am i,2016,0.000862813,0.491186343,0.000862813,0.000862813,0.000862813,0.020855181,0.000862813,0.168942022,0.000862813,0.000862813,0.000862813,0.227637433,0.272175891,0.162201154,0.380361028,https://www.youtube.com/watch?v=GZ-4fYqdxus
louis armstrong,life is so peculiar,2016,0.000730994,0.058337559,0.338791234,0.000730994,0.085953914,0.000730994,0.000730994,0.138490988,0.000730994,0.113116509,0.000730994,0.000730994,0.614426514,0.63932399,0.698689288,https://www.youtube.com/watch?v=OKI-XgaC8lE
cafe jazz deluxe,enormous room of silver,2016,0.186736003,0.243527378,0.001422475,0.001422475,0.064500869,0.001422475,0.092653306,0.001422475,0.001422475,0.001422475,0.001422475,0.39266779,0.690241525,0.665086562,0.087258781,https://www.youtube.com/watch?v=HMaEE98LXUs
the dear hunter,mr. usher (on his way to town),2016,0.000993049,0.429438009,0.060091235,0.050988034,0.078095409,0.000993049,0.062448906,0.000993049,0.077733493,0.000993049,0.000993049,0.093235226,0.382649193,0.163231657,0.660650062,https://www.youtube.com/watch?v=T-0yYcKmd4Y
don philippe,the world connects,2016,0.00074129,0.400491878,0.00074129,0.00074129,0.00074129,0.00074129,0.171122512,0.093025383,0.00074129,0.035246676,0.138659279,0.00074129,0.775804181,0.450741962,0.238214447,https://www.youtube.com/watch?v=gL1vrB4EoXE
kadhja bonet,this love,2016,0.001315789,0.00131579,0.583040213,0.001315789,0.00131579,0.001315789,0.097068626,0.126269105,0.00131579,0.00131579,0.00131579,0.152393303,0.606845012,0.242580379,0.418400254,https://www.youtube.com/watch?v=cj4PukFPZr0
melody gardot,he's a tramp,2016,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.494285881,0.597097368,0.401277824,0.33231148,https://www.youtube.com/watch?v=yZ3ZVhbEM4I
l'indÃÂ©cis,sunrise drive,2016,0.005847953,0.781295765,0.005847954,0.005847953,0.005847953,0.119289027,0.005847953,0.005847954,0.005847953,0.005847953,0.005847953,0.005847954,0.684826167,0.286892003,0.485469416,
anomaly,kms (feat. atlas),2016,0.000730994,0.348120414,0.000730994,0.000730994,0.000730994,0.000730994,0.050802717,0.000730994,0.411994702,0.000730994,0.000730994,0.000730994,0.417307484,0.561005771,0.748740902,https://www.youtube.com/watch?v=OrHbbiUjLXk
meshuggah,monstrocity,2016,0.003095975,0.469869369,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.365819658,0.003095975,0.003095975,0.003095975,0.003095975,0.398895267,0.275556472,0.954953548,https://www.youtube.com/watch?v=Y1y0kJ17eLo
the dear hunter,the flame (is gone),2016,0.000797448,0.273889575,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.109619488,0.000797448,0.080353551,0.1096475,0.302103962,0.438968916,0.06420033,0.573560255,https://www.youtube.com/watch?v=JLngtZ44GhA
the dear hunter,the fire (remains),2016,0.000923361,0.273582952,0.000923361,0.103651191,0.000923361,0.000923361,0.103701466,0.000923361,0.000923361,0.000923361,0.000923361,0.367613261,0.368569262,0.301319044,0.687677933,https://www.youtube.com/watch?v=kKD5ZGFkuOU
lyre le temps,party raiser,2016,0.000848896,0.000848897,0.124277936,0.000848897,0.000848897,0.000848896,0.000848896,0.000848897,0.330469574,0.173853518,0.000848897,0.000848897,0.471461064,0.737221764,0.91591329,https://www.youtube.com/watch?v=WObZbHQEO3I
haken,initiate,2016,0.001283697,0.170584772,0.411499459,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.062262607,0.001283697,0.221011284,0.334994043,0.206512778,0.935933935,https://www.youtube.com/watch?v=-7pEXGCtnnk
annella,bass me baby,2016,0.318537489,0.085901958,0.000822368,0.067064519,0.000822368,0.016836834,0.048109743,0.000822368,0.000822368,0.340135616,0.054812073,0.000822368,0.703238384,0.768136851,0.859855483,https://www.youtube.com/watch?v=oVVUV5HtuyQ
romare,who to love?,2016,0.014103845,0.000465766,0.000465766,0.015438303,0.000465766,0.000465766,0.000465766,0.188178718,0.51736775,0.000465766,0.08588489,0.026048091,0.766056536,0.114798021,0.267244382,https://www.youtube.com/watch?v=A7gh4U2td_I
miles davis,silence is the way,2016,0.002192982,0.444213139,0.002192983,0.002192982,0.052137887,0.002192982,0.002192982,0.240825684,0.002192983,0.002192983,0.002192982,0.002192983,0.547276075,0.154987634,0.285262963,https://www.youtube.com/watch?v=B3t58s6krU8
cafe jazz deluxe,public syllogism,2016,0.001879699,0.097864335,0.6855966,0.001879699,0.001879699,0.001879699,0.098416526,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.64583559,0.670239077,0.095166936,https://www.youtube.com/watch?v=VlaUBlSLSko
thank you scientist,the amateur arsonist's handbook,2016,0.000598086,0.326265121,0.000598086,0.000598086,0.03017596,0.000598086,0.000598086,0.375073563,0.000598086,0.000598086,0.02535245,0.128539588,0.30575111,0.511541632,0.969969032,https://www.youtube.com/watch?v=IBpTiBQDvqI
the dear hunter,regress,2016,0.178489074,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.196066277,0.00877193,0.00877193,0.00877193,0.00877193,0.380838034,0.323080256,0.072238252,0.24422064,https://www.youtube.com/watch?v=6_kT4Uo5vq0
laura fygi,like a star,2016,0.009504191,0.000438597,0.346124433,0.214099697,0.031770024,0.02617774,0.000438596,0.052899363,0.094166477,0.000438597,0.155210643,0.000438597,0.715152172,0.343569662,0.373353802,https://www.youtube.com/watch?v=6nB4rdm81H4
thank you scientist,prologue: a faint applause...,2016,0.001814882,0.001814882,0.001814882,0.066612542,0.001814882,0.03678735,0.001814882,0.111550471,0.001814882,0.407363614,0.001814882,0.148524027,0.300335752,0.213726298,0.523508642,https://www.youtube.com/watch?v=OIwNiP0BeRc
madeleine peyroux,shout sister shout,2016,0.012192793,0.338865171,0.212899042,0.000496524,0.023533951,0.186136521,0.000496524,0.094435631,0.000496524,0.045448525,0.000496524,0.000496524,0.624174158,0.440436933,0.262239221,https://www.youtube.com/watch?v=YbHr8f5ZYUA
car bomb,secrets within,2016,0.001074114,0.157208318,0.076858963,0.001074114,0.001074114,0.001074114,0.022154455,0.238018173,0.001074114,0.001074114,0.001074114,0.451331775,0.419473627,0.192085738,0.858854451,https://www.youtube.com/watch?v=Z1fzjoiO-bw
gramatik,war of the currents,2016,0.000797448,0.000797448,0.500797448,0.000797448,0.485645933,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.663164735,0.701154163,0.947946322,https://www.youtube.com/watch?v=mnFeu-SiQ-U
gregory porter,consequence of love,2016,0.144778714,0.232539856,0.001754386,0.224585514,0.001754386,0.001754386,0.001754386,0.001754386,0.30171339,0.001754386,0.071821122,0.001754386,0.566771364,0.286892003,0.355335222,https://www.youtube.com/watch?v=5oSnLt20Wn4
